,,,,,,PM1 ,PM2,PM 10,,,,,,,,
2021-06-19T15:53:34.840548,54.57403667,-1.237641667, none, w,0.003192447,4,5,5,1614,371,14,0,0,0,1919, 
2021-06-19T15:53:35.857008,54.57401,-1.237675, none, nw,0.003504244,4,5,5,1614,371,14,0,0,0,1919, 
2021-06-19T15:53:36.874198,54.57398833,-1.237703333, none, nw,0.003504244,3,3,3,1605,373,12,0,0,0,1919, 
2021-06-19T15:53:37.890810,54.573965,-1.237728333, none, nw,0.003504244,3,3,3,1605,373,12,0,0,0,1919, 
2021-06-19T15:53:38.908365,54.57394333,-1.237756667, none, nw,0.003504244,4,4,4,1659,518,16,0,0,0,1919, 
2021-06-19T15:53:39.925127,54.573915,-1.237786667, none, nw,0.003504244,4,4,4,1659,518,16,0,0,0,1919, 
2021-06-19T15:53:40.942186,54.573885,-1.237813333, none, nw,0.003504244,5,5,5,1659,521,14,0,0,0,1919, 
2021-06-19T15:53:41.958719,54.57385333,-1.237823333, none, nw,0.003504244,5,5,5,1659,521,14,0,0,0,1919, 
2021-06-19T15:53:42.975777,54.57382667,-1.237835, none, nw,0.003504244,4,5,5,1608,373,12,0,0,0,1919, 
2021-06-19T15:53:43.993139,54.57381167,-1.237855, none, nw,0.003559886,4,5,5,1608,373,12,0,0,0,1919, 
2021-06-19T15:53:45.010257,54.573795,-1.237875, none, nw,0.003559886,4,4,4,1593,363,10,0,0,0,1919, 
2021-06-19T15:53:47.027579,54.57376167,-1.237935, none, nw,0.003559886,4,4,4,1593,363,10,0,0,0,1919, 
2021-06-19T15:53:48.044170,54.57374833,-1.237955, none, nw,0.003559886,5,5,5,1638,378,19,0,0,0,1919, 
2021-06-19T15:53:49.060876,54.57374167,-1.23798, none, nw,0.003559886,5,5,5,1638,378,19,0,0,0,1919, 
2021-06-19T15:53:50.077842,54.57374,-1.238008333, none, nw,0.003559886,5,5,5,1653,380,19,0,0,0,1919, 
2021-06-19T15:53:51.094882,54.573735,-1.238028333, none, n,0.00200757,5,5,5,1653,380,19,0,0,0,1919, 
2021-06-19T15:53:52.111703,54.57373667,-1.238055, none, n,0.00200757,5,5,5,1632,382,24,0,0,0,1919, 
2021-06-19T15:53:53.128926,54.573735,-1.238073333, none, n,0.00200757,5,5,5,1632,382,24,0,0,0,1919, 
2021-06-19T15:53:54.146199,54.573735,-1.238088333, none, n,0.00200757,5,6,6,1826,535,28,0,0,0,1919, 
2021-06-19T15:53:55.163423,54.573735,-1.238101667, none, n,0.00200757,5,6,6,1826,535,28,0,0,0,1919, 
2021-06-19T15:53:56.179879,54.57373333,-1.238115, none, n,0.00200757,5,6,6,1817,533,28,0,0,0,1919, 
2021-06-19T15:53:57.197471,54.573735,-1.238121667, none, n,0.00200757,5,6,6,1817,533,28,0,0,0,1919, 
2021-06-19T15:53:58.214332,54.573735,-1.238126667, none, n,0.00200757,5,6,6,1817,528,35,0,0,0,1919, 
2021-06-19T15:53:59.231802,54.57374333,-1.238131667, none, w,0.00096062,4,5,5,1817,528,35,0,0,0,1919, 
2021-06-19T15:54:00.249137,54.57375833,-1.238141667, none, w,0.00096062,4,5,5,1802,518,33,0,0,0,1919, 
2021-06-19T15:54:01.265399,54.57376833,-1.238148333, none, w,0.00096062,4,5,5,1802,518,33,0,0,0,1919, 
2021-06-19T15:54:02.282598,54.57377167,-1.238151667, none, w,0.00096062,5,6,6,1826,528,35,0,0,0,1919, 
2021-06-19T15:54:03.300573,54.57376167,-1.238146667, none, w,0.00096062,5,6,6,1826,528,35,0,0,0,1919, 
2021-06-19T15:54:04.316309,54.57375667,-1.238143333, none, w,0.00096062,5,6,6,1862,541,35,0,0,0,1919, 
2021-06-19T15:54:05.333294,54.57375667,-1.238141667, none, w,0.00096062,5,6,6,1862,541,35,0,0,0,1919, 
2021-06-19T15:54:06.349192,54.57374833,-1.238135, none, w,0.00096062,5,7,7,1862,549,40,0,0,0,1919, 
2021-06-19T15:54:07.365906,54.57373167,-1.238126667, none, ne,0.000190837,5,7,7,1862,549,40,0,0,0,1919, 
2021-06-19T15:54:08.382736,54.57373167,-1.238125, none, ne,0.000190837,5,6,6,1644,516,31,0,0,0,1919, 
2021-06-19T15:54:09.398923,54.57373,-1.238121667, none, ne,0.000190837,4,5,5,1644,516,31,0,0,0,1919, 
2021-06-19T15:54:10.415949,54.57373,-1.238116667, none, ne,0.000190837,3,5,5,1635,514,33,0,0,0,1919, 
2021-06-19T15:54:11.432662,54.57373,-1.238118333, none, ne,0.000190837,3,5,5,1635,514,33,0,0,0,1919, 
2021-06-19T15:54:12.449004,54.57373,-1.238118333, none, ne,0.000190837,4,5,5,1814,524,28,0,0,0,1919, 
2021-06-19T15:54:13.464957,54.57373,-1.238118333, none, ne,0.000190837,4,5,5,1814,524,28,0,0,0,1919, 
2021-06-19T15:54:14.481057,54.57373,-1.238116667, none, ne,0.000190837,3,4,4,1656,514,26,0,0,0,1919, 
2021-06-19T15:54:15.498605,54.57373,-1.238115, none, e,0.000111837,3,4,4,1656,514,26,0,0,0,1919, 
2021-06-19T15:54:16.514663,54.57372667,-1.238113333, none, e,0.000111837,4,5,5,1853,531,28,0,0,0,1919, 
2021-06-19T15:54:17.530741,54.573715,-1.238108333, none, e,0.000111837,4,5,5,1853,531,28,0,0,0,1919, 
2021-06-19T15:54:18.547487,54.57370333,-1.238105, none, e,0.000111837,4,5,5,1838,529,21,2,0,0,1919, 
2021-06-19T15:54:19.563133,54.57370333,-1.23811, none, e,0.000111837,4,5,5,1838,529,21,2,0,0,1919, 
2021-06-19T15:54:20.580380,54.57370333,-1.238116667, none, e,0.000111837,3,4,4,1814,519,21,2,0,0,1919, 
2021-06-19T15:54:21.596004,54.5737,-1.23812, none, e,0.000111837,3,4,4,1814,519,21,2,0,0,1919, 
2021-06-19T15:54:22.611835,54.57369167,-1.238118333, none, e,0.000111837,4,5,5,1799,378,21,2,0,0,1919, 
2021-06-19T15:54:23.628198,54.57368167,-1.238115, none, n,0.000767912,4,5,5,1799,378,21,2,0,0,1919, 
2021-06-19T15:54:24.644511,54.57368333,-1.238111667, none, n,0.000767912,4,5,5,1620,363,21,2,0,0,1919, 
2021-06-19T15:54:25.661223,54.573695,-1.238115, none, n,0.000767912,4,5,5,1620,363,21,2,0,0,1919, 
2021-06-19T15:54:26.676620,54.573695,-1.23811, none, n,0.000767912,3,5,5,1659,375,23,2,0,0,1919, 
2021-06-19T15:54:27.692755,54.5737,-1.238108333, none, n,0.000767912,3,5,5,1659,375,23,2,0,0,1919, 
2021-06-19T15:54:28.709433,54.57369833,-1.238106667, none, n,0.000767912,3,5,5,1802,383,32,2,0,0,1919, 
2021-06-19T15:54:29.725031,54.5737,-1.238108333, none, n,0.000767912,3,5,5,1802,383,32,2,0,0,1919, 
2021-06-19T15:54:30.741341,54.573705,-1.238111667, none, n,0.000767912,4,6,6,1877,536,37,2,0,0,1919, 
2021-06-19T15:54:31.757255,54.5737,-1.238108333, none, s,0.000297751,4,6,6,1877,536,37,2,0,0,1919, 
2021-06-19T15:54:32.773877,54.57368833,-1.238098333, none, s,0.000297751,4,7,7,2119,581,44,2,0,0,1919, 
2021-06-19T15:54:33.790018,54.57369333,-1.2381, none, s,0.000297751,4,7,7,2119,581,44,2,0,0,1919, 
2021-06-19T15:54:34.807261,54.57369667,-1.238096667, none, s,0.000297751,5,8,8,2164,591,51,2,0,0,1919, 
2021-06-19T15:54:35.828322,54.57370333,-1.238098333, none, s,0.000297751,5,8,8,2164,591,51,2,0,0,1919, 
2021-06-19T15:54:36.849610,54.57370333,-1.238103333, none, s,0.000297751,5,8,8,2170,594,53,2,0,0,1919, 
2021-06-19T15:54:37.866965,54.57370167,-1.238105, none, s,0.000297751,5,8,8,2170,594,53,2,0,0,1919, 
2021-06-19T15:54:38.885680,54.5737,-1.23811, none, s,0.000297751,5,8,9,2367,609,60,2,2,0,1919, 
2021-06-19T15:54:39.902361,54.573705,-1.23812, none, sw,0.000133572,5,8,9,2367,609,60,2,2,0,1919, 
2021-06-19T15:54:40.918703,54.57370833,-1.238128333, none, sw,0.000133572,6,9,10,2564,634,60,2,2,0,1919, 
2021-06-19T15:54:41.940035,54.57371,-1.238135, none, sw,0.000133572,6,9,10,2564,634,60,2,2,0,1919, 
2021-06-19T15:54:42.956777,54.57370667,-1.23814, none, sw,0.000133572,6,9,10,2609,782,60,2,2,0,1919, 
2021-06-19T15:54:43.973868,54.573705,-1.238141667, none, sw,0.000133572,6,9,10,2609,782,60,2,2,0,1919, 
2021-06-19T15:54:44.990567,54.573705,-1.238146667, none, sw,0.000133572,6,9,10,2639,789,67,2,2,0,1919, 
2021-06-19T15:54:46.008072,54.573705,-1.238146667, none, sw,0.000133572,6,9,10,2639,789,67,2,2,0,1919, 
2021-06-19T15:54:48.025195,54.57370667,-1.238145, none, w,0.000231751,6,9,10,2639,784,60,2,2,0,1919, 
2021-06-19T15:54:49.041351,54.5737,-1.238136667, none, w,0.000231751,6,9,10,2639,784,60,2,2,0,1919, 
2021-06-19T15:54:50.058125,54.573695,-1.238126667, none, w,0.000231751,6,9,10,2663,789,51,2,2,0,1919, 
2021-06-19T15:54:51.075461,54.57369167,-1.23812, none, w,0.000231751,6,9,10,2663,789,51,2,2,0,1919, 
2021-06-19T15:54:52.091651,54.573695,-1.238118333, none, w,0.000231751,7,9,11,2627,776,48,4,4,0,1919, 
2021-06-19T15:54:53.108696,54.57369833,-1.238121667, none, w,0.000231751,7,9,11,2627,776,48,4,4,0,1919, 
2021-06-19T15:54:54.127911,54.57371,-1.238131667, none, w,0.000231751,7,8,10,2355,598,43,4,4,0,1919, 
2021-06-19T15:54:55.143878,54.5737,-1.238126667, none, w,0.000231751,7,8,10,2355,598,43,4,4,0,1919, 
2021-06-19T15:54:56.162979,54.57368,-1.23811, none, ne,0.000532219,7,8,10,2340,593,36,4,4,0,1919, 
2021-06-19T15:54:57.178978,54.57368,-1.238106667, none, ne,0.000532219,7,8,10,2340,593,36,4,4,0,1919, 
2021-06-19T15:54:58.192880,54.57369,-1.238106667, none, ne,0.000532219,5,6,9,2319,580,36,6,6,0,1919, 
2021-06-19T15:54:59.218767,54.57370167,-1.23811, none, ne,0.000532219,5,6,9,2319,580,36,6,6,0,1919, 
2021-06-19T15:55:00.238282,54.57371667,-1.238121667, none, ne,0.000532219,5,6,8,2131,567,31,4,4,0,1919, 
2021-06-19T15:55:01.261879,54.57374,-1.238136667, none, ne,0.000532219,5,6,8,2131,567,31,4,4,0,1919, 
2021-06-19T15:55:02.279218,54.57374833,-1.238145, none, ne,0.000532219,6,7,10,2152,572,41,4,4,0,1919, 
2021-06-19T15:55:03.300372,54.57375167,-1.238153333, none, ne,0.000532219,6,7,10,2152,572,41,4,4,0,1919, 
2021-06-19T15:55:04.314445,54.57375833,-1.238165, none, sw,0.00134341,6,7,9,2107,560,41,4,4,0,1919, 
2021-06-19T15:55:05.339949,54.57375833,-1.238175, none, sw,0.00134341,6,7,9,2107,560,41,4,4,0,1919, 
2021-06-19T15:55:06.353993,54.57376833,-1.238188333, none, sw,0.00134341,6,7,9,2107,563,34,4,4,0,1919, 
2021-06-19T15:55:07.379168,54.57377167,-1.238198333, none, sw,0.00134341,6,7,9,2107,563,34,4,4,0,1919, 
2021-06-19T15:55:08.397800,54.57380833,-1.23824, none, sw,0.00134341,6,7,9,2083,561,34,4,4,0,1919, 
2021-06-19T15:55:09.413158,54.57383167,-1.238263333, none, sw,0.00134341,5,6,8,2083,561,34,4,4,0,1919, 
2021-06-19T15:55:10.430251,54.57385,-1.238281667, none, sw,0.00134341,5,6,8,2059,556,38,4,4,0,1919, 
2021-06-19T15:55:11.446947,54.57383667,-1.238281667, none, sw,0.00134341,5,6,8,2059,556,38,4,4,0,1919, 
2021-06-19T15:55:12.463330,54.57384167,-1.238286667, none, sw,0.001734158,6,7,9,2074,561,46,2,2,0,1919, 
2021-06-19T15:55:13.479123,54.57384667,-1.238293333, none, sw,0.001734158,6,7,9,2074,561,46,2,2,0,1919, 
2021-06-19T15:55:14.496099,54.57385667,-1.238303333, none, sw,0.001734158,5,7,8,2059,556,42,2,2,0,1919, 
2021-06-19T15:55:15.513460,54.57381667,-1.238285, none, sw,0.001734158,4,6,7,2059,556,42,2,2,0,1919, 
2021-06-19T15:55:16.530105,54.57382167,-1.238285, none, sw,0.001734158,4,5,7,1856,538,40,2,2,0,1919, 
2021-06-19T15:55:17.546449,54.57382167,-1.238283333, none, sw,0.001734158,4,5,7,1856,538,40,2,2,0,1919, 
2021-06-19T15:55:18.563858,54.57382167,-1.238283333, none, sw,0.001734158,4,5,5,1653,523,36,0,0,0,1919, 
2021-06-19T15:55:19.580588,54.57382167,-1.238283333, none, sw,0.001734158,4,5,5,1653,523,36,0,0,0,1919, 
2021-06-19T15:55:20.599315,54.57382167,-1.238283333, none, n,0.000319216,3,5,5,1629,518,32,0,0,0,1919, 
2021-06-19T15:55:21.615648,54.57382167,-1.238283333, none, n,0.000319216,3,5,5,1629,518,32,0,0,0,1919, 
2021-06-19T15:55:22.630405,54.57382167,-1.238283333, none, n,0.000319216,4,5,7,1548,368,27,2,2,2,1919, 
2021-06-19T15:55:23.654661,54.57382167,-1.238283333, none, n,0.000319216,4,5,7,1548,368,27,2,2,2,1919, 
2021-06-19T15:55:24.670357,54.57382167,-1.238283333, none, n,0.000319216,4,5,6,1396,360,25,2,2,2,1919, 
2021-06-19T15:55:25.687998,54.57382167,-1.238283333, none, n,0.000319216,4,5,6,1396,360,25,2,2,2,1919, 
2021-06-19T15:55:26.712017,54.57382167,-1.238283333, none, n,0.000319216,3,4,6,1560,372,32,2,2,2,1919, 
2021-06-19T15:55:27.728761,54.57382,-1.238281667, none, n,0.000319216,3,4,6,1560,372,32,2,2,2,1919, 
2021-06-19T15:55:28.745900,54.57382167,-1.238285, none, w,1.92E-05,3,4,5,1539,362,32,2,2,2,1919, 
2021-06-19T15:55:29.769355,54.57380333,-1.23827, none, w,1.92E-05,3,4,5,1539,362,32,2,2,2,1919, 
2021-06-19T15:55:30.785236,54.57379167,-1.238251667, none, w,1.92E-05,3,3,5,1390,349,28,2,2,2,1919, 
2021-06-19T15:55:31.800257,54.57379,-1.238251667, none, w,1.92E-05,3,3,5,1390,349,28,2,2,2,1919, 
2021-06-19T15:55:32.821695,54.57378833,-1.238248333, none, w,1.92E-05,3,3,4,1315,327,16,2,2,2,1919, 
2021-06-19T15:55:33.838024,54.57374,-1.238225, none, w,1.92E-05,3,3,4,1315,327,16,2,2,2,1919, 
2021-06-19T15:55:34.855147,54.57368667,-1.238215, none, w,1.92E-05,3,3,4,1324,330,18,2,2,2,1919, 
2021-06-19T15:55:35.874013,54.57365167,-1.23822, none, w,1.92E-05,3,3,4,1324,330,18,2,2,2,1919, 
2021-06-19T15:55:36.891274,54.57361667,-1.238218333, none, n,0.003313783,4,4,6,1354,338,22,2,2,2,1919, 
2021-06-19T15:55:37.908853,54.57361,-1.238231667, none, n,0.003313783,4,4,6,1354,338,22,2,2,2,1919, 
2021-06-19T15:55:38.925413,54.5736,-1.238253333, none, n,0.003313783,4,4,6,1354,338,24,2,2,2,1919, 
2021-06-19T15:55:39.942675,54.57358667,-1.238275, none, n,0.003313783,3,3,5,1354,338,24,2,2,2,1919, 
2021-06-19T15:55:40.959386,54.57355,-1.238291667, none, n,0.003313783,3,3,5,1348,333,28,2,2,2,1919, 
2021-06-19T15:55:41.976319,54.57351167,-1.23831, none, n,0.003313783,3,3,5,1348,333,28,2,2,2,1919, 
2021-06-19T15:55:42.993781,54.57347667,-1.238331667, none, n,0.003313783,2,3,3,1324,323,21,0,0,0,1919, 
2021-06-19T15:55:44.010897,54.573455,-1.238351667, none, n,0.003313783,2,3,3,1324,323,21,0,0,0,1919, 
2021-06-19T15:55:48.029256,54.57338333,-1.238466667, none, nw,0.004355088,3,4,4,1384,336,28,0,0,0,1919, 
2021-06-19T15:55:49.046309,54.573365,-1.238481667, none, nw,0.004355088,3,4,4,1384,336,28,0,0,0,1919, 
2021-06-19T15:55:50.064571,54.57334,-1.238493333, none, nw,0.004355088,3,5,5,1384,336,28,0,0,0,1919, 
2021-06-19T15:55:51.080101,54.57327,-1.238493333, none, nw,0.004355088,3,5,5,1384,336,28,0,0,0,1919, 
2021-06-19T15:55:52.097638,54.57324833,-1.238516667, none, nw,0.004355088,3,4,4,1339,323,26,0,0,0,1919, 
2021-06-19T15:55:53.114452,54.57322333,-1.238536667, none, nw,0.004355088,3,4,4,1339,323,26,0,0,0,1919, 
2021-06-19T15:55:54.131724,54.573205,-1.238561667, none, nw,0.004355088,3,5,5,1360,331,26,0,0,0,1919, 
2021-06-19T15:55:55.148848,54.573185,-1.23859, none, nw,0.004355088,3,5,5,1360,331,26,0,0,0,1919, 
2021-06-19T15:55:56.169783,54.57313333,-1.238603333, none, nw,0.004165865,3,5,5,1396,341,28,0,0,0,1919, 
2021-06-19T15:55:57.187501,54.57310333,-1.238625, none, nw,0.004165865,3,5,5,1396,341,28,0,0,0,1919, 
2021-06-19T15:55:58.205354,54.57302,-1.238615, none, nw,0.004165865,3,5,5,1372,333,30,0,0,0,1919, 
2021-06-19T15:55:59.222952,54.57296833,-1.238621667, none, nw,0.004165865,3,5,5,1372,333,30,0,0,0,1919, 
2021-06-19T15:56:00.240130,54.57293167,-1.238638333, none, nw,0.004165865,3,4,4,1351,323,26,0,0,0,1919, 
2021-06-19T15:56:01.260270,54.5729,-1.238658333, none, nw,0.004165865,3,4,4,1351,323,26,0,0,0,1919, 
2021-06-19T15:56:02.274570,54.57286833,-1.238685, none, nw,0.004165865,4,4,4,1387,331,26,0,0,0,1919, 
2021-06-19T15:56:03.289984,54.57283833,-1.238708333, none, nw,0.004165865,4,4,4,1387,331,26,0,0,0,1919, 
2021-06-19T15:56:04.305730,54.572805,-1.238726667, none, n,0.005337784,4,4,4,1363,324,22,0,0,0,1919, 
2021-06-19T15:56:05.320415,54.57277333,-1.23875, none, n,0.005337784,4,4,4,1363,324,22,0,0,0,1919, 
2021-06-19T15:56:06.335560,54.57273333,-1.238765, none, n,0.005337784,4,4,4,1372,329,24,0,0,0,1919, 
2021-06-19T15:56:07.350952,54.57270333,-1.23878, none, n,0.005337784,4,4,4,1372,329,24,0,0,0,1919, 
2021-06-19T15:56:08.366705,54.57264167,-1.238776667, none, n,0.005337784,4,4,4,1327,321,17,0,0,0,1919, 
2021-06-19T15:56:09.381518,54.57260167,-1.238783333, none, n,0.005337784,4,4,4,1327,321,17,0,0,0,1919, 
2021-06-19T15:56:10.397073,54.57255167,-1.238776667, none, n,0.005337784,3,4,4,1336,321,17,0,0,0,1919, 
2021-06-19T15:56:11.412403,54.572495,-1.238761667, none, n,0.005337784,3,4,4,1336,321,17,0,0,0,1919, 
2021-06-19T15:56:12.432360,54.57245833,-1.238756667, none, n,0.005513725,4,4,4,1372,336,21,0,0,0,1919, 
2021-06-19T15:56:13.450540,54.57242333,-1.238763333, none, n,0.005513725,4,4,4,1372,336,21,0,0,0,1919, 
2021-06-19T15:56:14.466644,54.57238,-1.23876, none, n,0.005513725,4,4,4,1381,341,21,0,0,0,1919, 
2021-06-19T15:56:15.484398,54.57232833,-1.238758333, none, n,0.005513725,4,4,4,1381,341,21,0,0,0,1919, 
2021-06-19T15:56:16.495384,54.57226833,-1.238755, none, n,0.005513725,4,5,5,1381,343,23,0,0,0,1919, 
2021-06-19T15:56:17.528262,54.57214333,-1.238685, none, n,0.005513725,4,5,5,1381,343,23,0,0,0,1919, 
2021-06-19T15:56:18.549664,54.57204833,-1.238626667, none, n,0.005513725,4,5,5,1381,348,19,0,0,0,1919, 
2021-06-19T15:56:19.566408,54.57198,-1.238588333, none, n,0.005513725,4,5,5,1381,348,19,0,0,0,1919, 
2021-06-19T15:56:20.584115,54.57190167,-1.238541667, none, n,0.00906157,4,5,5,1357,343,19,0,0,0,1919, 
2021-06-19T15:56:21.600514,54.57184,-1.238515, none, n,0.00906157,4,5,5,1357,343,19,0,0,0,1919, 
2021-06-19T15:56:22.616918,54.57179,-1.238493333, none, n,0.00906157,4,5,5,1569,370,31,0,0,0,1919, 
2021-06-19T15:56:23.638328,54.57176167,-1.238486667, none, n,0.00906157,4,5,5,1569,370,31,0,0,0,1919, 
2021-06-19T15:56:24.652478,54.57171833,-1.238481667, none, n,0.00906157,5,6,6,1623,515,33,0,0,0,1919, 
2021-06-19T15:56:25.671573,54.57169333,-1.23847, none, n,0.00906157,5,6,6,1623,515,33,0,0,0,1919, 
2021-06-19T15:56:26.685207,54.57168167,-1.238461667, none, n,0.00906157,5,6,6,1644,517,33,0,0,0,1919, 
2021-06-19T15:56:27.708989,54.57166167,-1.238453333, none, n,0.00906157,5,6,6,1644,517,33,0,0,0,1919, 
2021-06-19T15:56:28.733014,54.57165333,-1.23846, none, n,0.004015827,5,6,6,1644,517,33,0,0,0,1919, 
2021-06-19T15:56:29.749114,54.57164667,-1.238473333, none, n,0.004015827,5,6,6,1644,517,33,0,0,0,1919, 
2021-06-19T15:56:30.765487,54.57164167,-1.238486667, none, n,0.004015827,5,6,6,1793,527,33,0,0,0,1919, 
2021-06-19T15:56:31.782488,54.57163333,-1.238495, none, n,0.004015827,5,6,6,1793,527,33,0,0,0,1919, 
2021-06-19T15:56:32.798639,54.57163667,-1.238515, none, n,0.004015827,6,7,7,1907,560,33,0,0,0,1919, 
2021-06-19T15:56:33.815449,54.57158833,-1.238505, none, n,0.004015827,6,7,7,1907,560,33,0,0,0,1919, 
2021-06-19T15:56:34.832476,54.57156333,-1.238505, none, n,0.004015827,6,8,8,2319,610,37,0,0,0,1919, 
2021-06-19T15:56:35.851243,54.57152167,-1.238498333, none, n,0.004015827,6,8,8,2319,610,37,0,0,0,1919, 
2021-06-19T15:56:36.869827,54.57148167,-1.238481667, none, n,0.002734219,7,9,9,2606,781,35,0,0,0,1919, 
2021-06-19T15:56:37.891597,54.57144333,-1.238471667, none, n,0.002734219,7,9,9,2606,781,35,0,0,0,1919, 
2021-06-19T15:56:38.909243,54.571405,-1.238468333, none, n,0.002734219,8,9,12,2863,816,47,4,4,2,1919, 
2021-06-19T15:56:39.926092,54.57136333,-1.23847, none, n,0.002734219,8,9,12,2863,816,47,4,4,2,1919, 
2021-06-19T15:56:40.943107,54.57132667,-1.238465, none, n,0.002734219,9,11,14,3344,881,56,4,4,2,1919, 
2021-06-19T15:56:41.960866,54.57130667,-1.23847, none, n,0.002734219,9,11,14,3344,881,56,4,4,2,1919, 
2021-06-19T15:56:42.982718,54.57129667,-1.238476667, none, n,0.002734219,9,11,13,3186,876,51,4,4,2,1919, 
2021-06-19T15:56:44.005743,54.57129167,-1.238491667, none, n,0.002734219,9,11,13,3186,876,51,4,4,2,1919, 
2021-06-19T15:56:49.023408,54.57128167,-1.238593333, none, nw,0.003339273,10,12,14,3434,1042,53,4,4,2,1919, 
2021-06-19T15:56:51.041112,54.57128333,-1.238643333, none, nw,0.003339273,10,12,14,3434,1042,53,4,4,2,1919, 
2021-06-19T15:56:52.059615,54.57129,-1.238685, none, nw,0.003339273,11,12,15,3676,1082,51,4,4,2,1919, 
2021-06-19T15:56:53.080066,54.57129833,-1.238723333, none, nw,0.003339273,11,12,15,3676,1082,51,4,4,2,1919, 
2021-06-19T15:56:54.095160,54.57129167,-1.23875, none, nw,0.003339273,13,15,18,4405,1310,80,4,4,2,1919, 
2021-06-19T15:56:55.109226,54.57128167,-1.238766667, none, nw,0.003339273,14,16,19,4707,1350,80,4,4,2,1919, 
2021-06-19T15:56:56.129591,54.57127167,-1.23878, none, w,0.001726184,15,18,21,5125,1407,98,4,4,2,1919, 
2021-06-19T15:56:57.159420,54.57126333,-1.238788333, none, w,0.001726184,15,18,21,4937,1384,103,4,4,2,1919, 
2021-06-19T15:56:58.188987,54.57124667,-1.238783333, none, w,0.001726184,14,18,21,4898,1371,113,4,4,2,1919, 
2021-06-19T15:56:59.216533,54.57108,-1.238691667, none, w,0.001726184,15,19,21,4958,1394,120,2,2,2,1919, 
2021-06-19T15:57:00.242776,54.571015,-1.238643333, none, w,0.001726184,15,20,22,4958,1399,256,4,2,2,1919, 
2021-06-19T15:57:01.262103,54.57096833,-1.2386, none, w,0.001726184,15,21,22,4973,1404,123,6,2,2,1919, 
2021-06-19T15:57:02.289306,54.57095333,-1.238566667, none, w,0.001726184,15,21,23,4934,1391,259,8,2,2,1919, 
2021-06-19T15:57:03.319263,54.57094667,-1.238538333, none, w,0.001726184,15,21,23,4919,1391,268,8,2,2,1919, 
2021-06-19T15:57:04.349438,54.57094167,-1.238503333, none, ne,0.005828348,14,20,22,4656,1346,256,10,2,2,1919, 
2021-06-19T15:57:05.379377,54.57092333,-1.238451667, none, ne,0.005828348,13,20,22,4423,1329,263,10,2,2,1919, 
2021-06-19T15:57:06.408763,54.57090833,-1.2384, none, ne,0.005828348,12,18,19,3945,1124,115,10,2,2,1919, 
2021-06-19T15:57:07.433935,54.57089667,-1.238346667, none, ne,0.005828348,11,17,18,3945,1124,115,10,2,2,1919, 
2021-06-19T15:57:08.456613,54.57088167,-1.238295, none, ne,0.005828348,10,17,18,3885,1109,115,10,2,2,1919, 
2021-06-19T15:57:09.472517,54.57087333,-1.238246667, none, ne,0.005828348,10,17,18,3885,1109,115,10,2,2,1919, 
2021-06-19T15:57:10.488405,54.57086833,-1.238193333, none, ne,0.005828348,11,17,18,3652,1079,103,10,2,2,1919, 
2021-06-19T15:57:11.502294,54.57085667,-1.23813, none, ne,0.005828348,11,17,18,3652,1079,103,10,2,2,1919, 
2021-06-19T15:57:12.526920,54.57086667,-1.238085, none, e,0.004032236,10,16,16,3449,1044,96,8,0,0,1919, 
2021-06-19T15:57:13.543914,54.57086833,-1.23804, none, e,0.004032236,10,16,16,3449,1044,96,8,0,0,1919, 
2021-06-19T15:57:14.568591,54.57086167,-1.237988333, none, e,0.004032236,10,15,15,3607,1046,93,6,0,0,1919, 
2021-06-19T15:57:15.584240,54.57084833,-1.237935, none, e,0.004032236,10,15,15,3607,1046,93,6,0,0,1919, 
2021-06-19T15:57:16.598473,54.57082667,-1.23787, none, e,0.004032236,11,16,16,3703,1074,103,4,0,0,1919, 
2021-06-19T15:57:17.620707,54.570825,-1.237826667, none, e,0.004032236,11,16,16,3703,1074,103,4,0,0,1919, 
2021-06-19T15:57:18.644581,54.57082833,-1.237781667, none, e,0.004032236,12,17,17,4130,1122,105,2,0,0,1919, 
2021-06-19T15:57:19.669816,54.57081333,-1.237728333, none, e,0.004032236,12,17,17,4130,1122,105,2,0,0,1919, 
2021-06-19T15:57:20.690516,54.57079667,-1.237681667, none, e,0.003876935,12,18,20,4175,1140,120,6,4,2,1919, 
